,id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,id,business_id,category
121,37X8DUSO4pTcIi1-8yWz8g,Master Tech Automotive & Cycle Repair,,"1300 N Boulder Hwy, Ste B",Henderson,NV,89011,36.0567,-115.0,4.5,13,1,37,XOSRcvtaKc_Q5H1SAzN20A,Breakfast & Brunch
122,37Yr0CSGSuVdBnYfLLjkTQ,Dollar Tree Stores,Chinatown,"3665 S Rainbow Blvd, Ste 101",Las Vegas,NV,89103,36.1234,-115.243,2.5,21,1,37,XOSRcvtaKc_Q5H1SAzN20A,Breakfast & Brunch
123,38-sjGYYVcQEKrZe5Nu47A,Johnny Mac's,,842 S Boulder Hwy,Henderson,NV,89015,36.0267,-114.965,4.0,327,1,38,XOSRcvtaKc_Q5H1SAzN20A,Gluten-Free
124,385PMU1ucAtusQVaoqQjTQ,star 5 plumbing,Spring Valley,9780 Galahad Pt Ct,Las Vegas,NV,89147,36.1222,-115.306,5.0,6,1,385,QkG3KUXwqZBW18A9k1xqCA,Restaurants
125,387XEwERYeyodpV5DWR4hA,Denny's,,3230 Losee Rd,North Las Vegas,NV,89030,36.2183,-115.126,3.0,38,1,387,d2HSFutxpaYsCPglJPRe1Q,Food
126,38fDU-Bh7eD2oETpF24pAA,Made In Italy Pizzeria Romana,Spring Valley,"5447 S Rainbow Blvd, Ste E6",Las Vegas,NV,89118,36.0896,-115.243,4.5,10,0,38,XOSRcvtaKc_Q5H1SAzN20A,Gluten-Free
127,38LezjERmeB48zRSqvMoFQ,Martin's Mart Thrift Store,Downtown,1219 S Main St,Las Vegas,NV,89104,36.1568,-115.154,4.0,4,1,38,XOSRcvtaKc_Q5H1SAzN20A,Gluten-Free
128,38O-fpmF0qFwYBgymUVrow,John R Hummel Elementary,Southeast,9800 Placid St,Las Vegas,NV,89183,36.011,-115.158,3.0,3,1,38,XOSRcvtaKc_Q5H1SAzN20A,Gluten-Free
129,38rXDufRtJeGSMP6ducaCw,Cold Stone Creamery,,"1311 W Sunset Rd, Ste 110",Henderson,NV,89014,36.0632,-115.044,3.5,42,1,38,XOSRcvtaKc_Q5H1SAzN20A,Gluten-Free
130,38YPE4KCvgChy9y6FcksEQ,Pizza Hut,Southeast,"445 E. Windmill Lane, #2B",Las Vegas,NV,89123,36.0415,-115.153,2.0,39,1,38,XOSRcvtaKc_Q5H1SAzN20A,Gluten-Free
131,39B-YbGUOqGI1uPSs1ldJg,Las Vegas Pain Institute & Medical Center,Centennial,"7175 N Durango Dr, Ste 170",Las Vegas,NV,89149,36.2913,-115.288,1.0,7,1,39,XOSRcvtaKc_Q5H1SAzN20A,Coffee & Tea
132,39BNnMLzx0UUwkWKxGeQKA,La Cosina Mexican Restaurant,Southeast,"7320 Las Vegas Blvd S, Ste 110",Las Vegas,NV,89123,36.0565,-115.172,4.0,27,0,39,XOSRcvtaKc_Q5H1SAzN20A,Coffee & Tea
133,39DIYiFFGoAwO-pSBDZjDQ,Liberty Tax Service,Spring Valley,8425 W Flamingo Rd,Las Vegas,NV,89147,36.1144,-115.275,1.0,3,1,39,XOSRcvtaKc_Q5H1SAzN20A,Coffee & Tea
134,39rjgt5MpEACNzyFnUmyaQ,Bella Panini,The Strip,"The Venetian Resort Hotel Casino, 3377 Las Vegas Blvd. South",Las Vegas,NV,89109,36.1216,-115.17,4.0,26,0,39,XOSRcvtaKc_Q5H1SAzN20A,Coffee & Tea
135,3e3hTcBXykLzSJ6E10-tYg,Allyson Juneau-Butler - Great Expectations Midwifery Care,,"1481 W Warm Springs Rd, Ste 136",Henderson,NV,89014,36.0553,-115.05,5.0,10,1,3000,7fSE99-qeIVXpkbNkheeHg,Fast Food
136,3E5mcxfeBIZEW8SzaTB3vA,Ritual Salon & Spa,Southeast,"9480 Eastern Ave, Ste 125",Las Vegas,NV,89123,36.0176,-115.118,3.5,67,0,300000,sfYHVPv4ZBJdu4hImx2wjg,Farmers Market
137,40DLk15AMydc2Dn12ABr5A,The UPS Store,,"5516 Boulder Hwy, Ste 2F",Las Vegas,NV,89122,36.1004,-115.051,2.5,3,1,40,XOSRcvtaKc_Q5H1SAzN20A,Food
138,40IpJI-uMpe8xw_f_OAYGg,"Scrapbooks ""R"" Us",Eastside,"2290 E Flamingo Rd, Ste D",Las Vegas,NV,89104,36.1151,-115.121,3.5,16,1,40,XOSRcvtaKc_Q5H1SAzN20A,Food
139,40NEiroBBuYd5rnoOWLU1w,Vision Home Mortgage,,"223 N Pecos Rd, Unit  120",Henderson,NV,89074,36.044,-115.101,5.0,6,1,40,XOSRcvtaKc_Q5H1SAzN20A,Food
140,40NN63v0MGD8jYXtIfplaQ,Dawn Lozano,Downtown,"520 S Fourth St, Ste 350",Las Vegas,NV,89101,36.1645,-115.146,5.0,3,1,40,XOSRcvtaKc_Q5H1SAzN20A,Food
141,40okdYrE7Crs94ezDK297Q,K2 Analytics,,"4880 W University Ave, Ste B3",Las Vegas,NV,89103,36.1107,-115.207,5.0,6,1,40,XOSRcvtaKc_Q5H1SAzN20A,Food
142,40tDe2wx20xL7ulMX588TA,Lamplighter Motel,Downtown,2805 Fremont St,Las Vegas,NV,89104,36.1554,-115.112,1.0,3,0,40,XOSRcvtaKc_Q5H1SAzN20A,Food
143,413dl3JDEHia9W9vdnC7Dg,Larym Design,South Summerlin,"1980 Festival Plaza Dr, Ste 300",Las Vegas,NV,89135,36.15,-115.332,5.0,5,1,413,oB5KH-jYU93w-QnHas6EMA,Arts & Entertainment
144,41A0vuR9wdWzZNDKbsXvIA,Circle K,Southwest,8545 Blue Diamond Rd,Las Vegas,NV,89178,36.0202,-115.278,2.5,10,1,41,XOSRcvtaKc_Q5H1SAzN20A,Restaurants
145,41b2SLmjLcxTGLVRxASiDA,Country Club,,3131 Las Vegas Blvd S,Las Vegas,NV,89109,36.1264,-115.164,4.0,270,0,41,XOSRcvtaKc_Q5H1SAzN20A,Restaurants
146,41fjBqWlXXDKchJOstm4OA,Farmers Insurance - Jay Fisher,Westside,"1161 S Buffalo Dr, Ste 103",Las Vegas,NV,89117,36.1578,-115.263,5.0,3,1,41,XOSRcvtaKc_Q5H1SAzN20A,Restaurants
147,41i_QFx-UgfEWFwugiFJAA,Sin City Kiss in Compendium,Westside,"3111 S Valley View Blvd, Ste X-106",Las Vegas,NV,89102,36.1309,-115.191,5.0,4,1,41,XOSRcvtaKc_Q5H1SAzN20A,Restaurants
148,41Kbugm-qmIQTt7unkALYQ,Top of Binion's Steakhouse,Downtown,128 Fremont St,Las Vegas,NV,89101,36.1712,-115.144,4.0,284,1,41,XOSRcvtaKc_Q5H1SAzN20A,Restaurants
149,41n0hPBRTHmZLKXAhGx9vA,Escape Lounge,Westside,4213 W Sahara Ave,Las Vegas,NV,89102,36.1441,-115.198,3.0,6,0,41,XOSRcvtaKc_Q5H1SAzN20A,Restaurants
150,41qxBQnPkMZ2ODeACQ1BBg,Desert Pines Golf Club,,3415 E Bonanza Rd,Las Vegas,NV,89101,36.1705,-115.102,3.5,83,1,41,XOSRcvtaKc_Q5H1SAzN20A,Restaurants
151,41V7LDznwKB0xJmB6RKaWg,Flamingo Hand Car Wash,,6047 W Flamingo Rd,Las Vegas,NV,89103,36.1142,-115.224,4.0,87,1,41,XOSRcvtaKc_Q5H1SAzN20A,Restaurants
152,41WfL6MGTAXYgRQfNT3dyA,El Pollo Loco,Southeast,7205 S Eastern Ave,Las Vegas,NV,89119,36.059,-115.119,3.0,33,1,41,XOSRcvtaKc_Q5H1SAzN20A,Restaurants
153,41Yy6LaHrmY7WnQSaBL8Yw,Puppy Heaven,Chinatown,"4525 W Spring Mountain Rd, Ste 109",Las Vegas,NV,89102,36.1255,-115.202,4.5,50,1,41,XOSRcvtaKc_Q5H1SAzN20A,Restaurants
154,427V0CEsaZVoPqLSxvexJA,Nirvana Pool,Eastside,"Hard Rock Hotel & Casino, 4455 Paradise Rd",Las Vegas,NV,89169,36.1102,-115.155,4.0,13,1,427,T5CdfrZWw-uW9Y5L_sddqQ,Pizza
155,42gIwNA0m4H_0qGQ_9CYkg,Sin City Wax,Westside,"3310 S Jones Blvd, Ste J",Las Vegas,NV,89146,36.1286,-115.224,4.5,12,1,42,XOSRcvtaKc_Q5H1SAzN20A,Sandwiches
156,42GVtf353kOZjoQoqlg9ow,Desert Institute of Spine Care,Spring Valley,9339 W Sunset Rd,Las Vegas,NV,89148,36.0697,-115.296,2.5,15,1,42,XOSRcvtaKc_Q5H1SAzN20A,Sandwiches
157,42jge5SiDoQV8WwGpxaPVw,Beauty Therapy,Westside,"7341 W Charleston Ave, Ste 150",Las Vegas,NV,89138,36.1579,-115.252,5.0,10,1,42,XOSRcvtaKc_Q5H1SAzN20A,Sandwiches
158,42PrKh92uDVJY88Ci44JCQ,Ed Hardy,Downtown,755 S Grand Central Pkwy,Las Vegas,NV,89106,36.1643,-115.157,4.0,4,0,42,XOSRcvtaKc_Q5H1SAzN20A,Sandwiches
159,42qrdKMIYtHGeAiFbXHrhg,Paw Minders Plus Pet Sitters,,1645 Lone Palm Ct,Henderson,NV,89002,35.9938,-114.923,5.0,12,1,42,XOSRcvtaKc_Q5H1SAzN20A,Sandwiches
160,42romV8altAeuZuP2OC1gw,Ohana Hawaiian BBQ,,"1500 N Green Valley Pkwy, Ste 230",Henderson,NV,89074,36.0296,-115.086,4.0,38,0,42,XOSRcvtaKc_Q5H1SAzN20A,Sandwiches
161,42TfdCOVUv03szlNa6f9pg,New Life Office,Southwest,"7850 S Dean Martin Dr, Ste 505",Las Vegas,NV,89139,36.047,-115.183,5.0,4,1,42,XOSRcvtaKc_Q5H1SAzN20A,Sandwiches
162,42U4Vlzr7nmQa1Bk8J4flw,Perfect Hair and Makeup,Southeast,"2050 E Serene Ave, Ste 601",Las Vegas,NV,89123,36.0209,-115.125,5.0,50,1,42,XOSRcvtaKc_Q5H1SAzN20A,Sandwiches
163,42WkEwAf8zoKDC9xFlIE8w,Chris Dowlen - Keller Williams Realty,,"2230 Corporate Cir, Ste 250",Henderson,NV,89074,36.0282,-115.088,5.0,5,1,42,XOSRcvtaKc_Q5H1SAzN20A,Sandwiches
164,42yLya7lhe7TQGz3KEdKAw,#1 Hawaiian Barbecue,Southeast,"5905 S Eastern Ave, Ste 105",Las Vegas,NV,89119,36.082,-115.12,3.5,32,1,42,XOSRcvtaKc_Q5H1SAzN20A,Sandwiches
165,42yxdOdEMO8hE9jFK89laQ,Quest Diagnostics,Spring Valley,"5380 S Rainbow Blvd, Ste 208",Las Vegas,NV,89118,36.0911,-115.241,3.5,9,0,42,XOSRcvtaKc_Q5H1SAzN20A,Sandwiches
166,438uK9rgSQqmX6vRrna8RA,Eric Roy Law Firm,Downtown,703 S 8th St,Las Vegas,NV,89101,36.1604,-115.142,4.5,20,1,438,5XejqzaFmtkZMstJS5Iy-w,Sandwiches
167,45AMTDloGhFf2Xld0oZaxQ,Thai Day Spa,Westside,"7871 West Charleston Blvd, Ste 150",Las Vegas,NV,89117,36.1586,-115.263,5.0,11,1,45,xcgFnd-MwkZeO5G2HQ0gAQ,Bakeries
168,45arahaS6jTtYBw_STLDXg,Wells Fargo Bank,Summerlin,9410 W Lake Mead Blvd,Las Vegas,NV,89134,36.2068,-115.301,2.0,5,1,45,xcgFnd-MwkZeO5G2HQ0gAQ,Bakeries
169,45Dtczrm17CexADespUkgw,WellHealth Women's Specialty Care,,6990 Smoke Ranch,Las Vegas,NV,89108,36.2047,-115.246,2.5,22,1,45,xcgFnd-MwkZeO5G2HQ0gAQ,Bakeries
170,45IHzSJj49HJn32G3j6H_A,Wienerschnitzel,Westside,4001 W Sahara Ave,Las Vegas,NV,89102,36.1441,-115.194,1.0,3,0,45,xcgFnd-MwkZeO5G2HQ0gAQ,Bakeries
171,45kcUiZ0NSYICjnsA5ojyg,Horizon Women's Health,Anthem,"3005 W Horizon Ridge Pkwy, Ste 100",Henderson,NV,89052,35.9982,-115.12,2.5,11,1,45,xcgFnd-MwkZeO5G2HQ0gAQ,Bakeries
172,45m_xaD3A1saWNjVDahECQ,Narita Sushi Bar,Northwest,"3250 N Tenaya Way, Ste 99",Las Vegas,NV,89129,36.2199,-115.25,3.5,29,0,45,xcgFnd-MwkZeO5G2HQ0gAQ,Bakeries
173,45qJhT5XDSDPnyGprCq0Bg,Vegas Cheer Authority,,3051 Coleman St,North Las Vegas,NV,89032,36.2151,-115.175,4.0,5,1,45,xcgFnd-MwkZeO5G2HQ0gAQ,Bakeries
174,45Rl4Lmi1ijnxag0Ua0-Mw,Great Steak,Southeast,McCarran International Airport - Zone 7 at B Gates,Las Vegas,NV,89119,36.0829,-115.153,1.5,18,1,45,xcgFnd-MwkZeO5G2HQ0gAQ,Bakeries
175,45vlT8RV619qS0mKuLYZGw,Safe Load Moving & Storage,Southwest,73 Lenape Heights Ave,Las Vegas,NV,89148,36.0506,-115.293,2.5,4,1,45,xcgFnd-MwkZeO5G2HQ0gAQ,Bakeries
176,45zlHi1yyrjpQS_icSi60A,Feast Buffet,,2101 Texas Star Ln,North Las Vegas,NV,89032,36.1975,-115.192,2.5,79,1,45,xcgFnd-MwkZeO5G2HQ0gAQ,Bakeries
177,464noDA4m4CYmGRIXWtd5w,Star Trek Convention 2012,,Hotel Rio Dr,Las Vegas,NV,89103,36.1169,-115.186,4.0,5,1,464,WUiDaFQRZ8wKYGLvmjFjAw,Sushi Bars
178,466ws1Gu2SuCLkpnUwoYGA,Fantastic Sams,,5546 Camino Al Norte,North Las Vegas,NV,89031,36.2604,-115.154,3.5,15,1,466,nAFI7JZEhmvUKMKSA_5Chg,Cafes
179,46JVW4pwLDRIye4gYJboSw,Terra Rossa,South Summerlin,"Red Rock Casino Resort & Spa, 11026 W Charleston Blvd",Las Vegas,NV,89150,36.1573,-115.334,3.0,103,0,46,xcgFnd-MwkZeO5G2HQ0gAQ,Bagels
180,46NIyRLsAwKNljxz_P9EIw,Jump 2 It Plumbing,Sunrise,"6895 E Lake Mead Blvd, Ste 6-178",Las Vegas,NV,89156,36.1942,-115.025,3.5,18,1,46,xcgFnd-MwkZeO5G2HQ0gAQ,Bagels
181,46P5yEu3aurgJ9IiGGloVQ,Roberto's Taco Shop,,"193 N Gibson Rd, Ste 100",Henderson,NV,89014,36.0407,-115.03,2.0,23,1,46,xcgFnd-MwkZeO5G2HQ0gAQ,Bagels
182,46ud6EO8tIlgnLnhLN2Tvg,Southern Style Eatery,Westside,"240 N Jones Blvd, Ste E",Las Vegas,NV,89107,36.1753,-115.224,4.5,12,0,46,xcgFnd-MwkZeO5G2HQ0gAQ,Bagels
183,46UHF46E1z-W2dOmhv-Fng,PT's,Westside,739 S Rainbow Blvd,Las Vegas,NV,89145,36.1652,-115.245,2.5,39,1,46,xcgFnd-MwkZeO5G2HQ0gAQ,Bagels
184,46zvydHgyodrFEYFkKJFGQ,Las Vegas Finance,Westside,5715 W Sahara Ave,Las Vegas,NV,89146,36.1439,-115.22,2.5,5,1,46,xcgFnd-MwkZeO5G2HQ0gAQ,Bagels
185,46zwhZduYYqI2pKQyrd1Pg,PT's Ranch,Southeast,2430 E Pebble Rd,Henderson,NV,89074,36.0281,-115.118,2.5,66,1,46,xcgFnd-MwkZeO5G2HQ0gAQ,Bagels
186,47Ce56CE_NnzdmCozdMQng,La Takiza,Eastside,3762 E Flamingo Rd,Las Vegas,NV,89121,36.1155,-115.093,4.5,3,0,47,xcgFnd-MwkZeO5G2HQ0gAQ,Food
187,47gGOoroYQPJlviKVQzMjQ,Kasandra Bates - Keller Williams Realty,,"2230 Corporate Cir, Ste 250",Henderson,NV,89074,36.0284,-115.089,5.0,4,1,47,xcgFnd-MwkZeO5G2HQ0gAQ,Food
188,47guZqFjz2V5TJcdtvooJw,Donut Mania,,"725 S Green Valley Pkwy, Ste 120",Henderson,NV,89052,36.0012,-115.084,4.0,110,1,47,xcgFnd-MwkZeO5G2HQ0gAQ,Food
189,47i-sDR00I4WTOFZE5fIww,Elephant Vapor,,"3981 E Sunset Rd, Ste A",las vegas,NV,89120,36.0707,-115.088,4.5,128,1,47,xcgFnd-MwkZeO5G2HQ0gAQ,Food
190,47jgIIjM2YpyM0w2uKJCKg,Project Fitness,,5066 W Post Rd,Las Vegas,NV,89118,36.076,-115.21,5.0,10,1,47,xcgFnd-MwkZeO5G2HQ0gAQ,Food
191,47pnOJXjRpobOpr9YiLslQ,First Source Services,Southeast,"8525 S Eastern Ave, Ste 130",Las Vegas,NV,89123,36.0346,-115.12,4.0,4,1,47,xcgFnd-MwkZeO5G2HQ0gAQ,Food
192,47pVxDs9wZqViN9rDJSf0g,Danube Construction,,,Las Vegas,NV,89103,36.1104,-115.207,5.0,4,1,47,xcgFnd-MwkZeO5G2HQ0gAQ,Food
193,47Qn5wZRigw3dspZzapZAw,Vista Landscape Supply,,20 N Gibson Rd,Henderson,NV,89014,36.0333,-115.026,4.0,5,1,47,xcgFnd-MwkZeO5G2HQ0gAQ,Food
194,47uiKXkwVAKDyZEWaDFjQw,Keyport Store & HQ,,3155 W Tompkins Ave,Las Vegas,NV,89103,36.1043,-115.183,4.5,13,1,47,xcgFnd-MwkZeO5G2HQ0gAQ,Food
195,496tygRfXF-pbvgeHOwijQ,Nex Level Barbershop III,Southeast,"9890 South Maryland Pkwy, Ste 4",Las Vegas,NV,89183,36.0102,-115.135,1.5,14,1,496,W1Yr6c2XDx_RBjb6WsV-aQ,Nightlife
196,4E3nFi3rrmKbqUjG4erKJw,Avant Garde,,Plaza Hotel Main St,Las Vegas,NV,,36.1807,-115.14,3.0,4,1,4000,8v7nrjG5K0cMleIP4Kit-w,Karaoke
197,500h_OvLfSJyYm_PP8QSWQ,St Andrews Club,,4249 N Commerce Street Ofc,North Las Vegas,NV,89032,36.2366,-115.144,1.0,3,1,500,SJAggfn8ta7XLD98XD2mkw,Burgers
198,522GgMvOvzaKCEX6BfAtvg,La Reyna Mexican Restaurant & Mariscos,Sunrise,"745 N Nellis Blvd, Ste 1",Las Vegas,NV,89110,36.1762,-115.063,4.0,21,1,522,AR6mrWO89rq-ku_t_E71AA,Desserts
199,539J6xQLV5hXsSy9QxBmww,Encore Bridal Boutique,Chinatown,"4525 Spring Mountain Rd, Ste 109",Las Vegas,NV,89102,36.1258,-115.202,3.5,7,0,539,vzx1WdVivFsaN4QYrez2rw,Fast Food
200,542ipK0wUacUjO0HgW73yA,Metz Home Inspection,Southeast,,Las Vegas,NV,89119,36.0765,-115.153,4.5,5,1,542,-McKyjNSqS1h9dDJH3dyUA,Cafes
201,54C0BOu2RysGMlHN4_9lQg,American Eagle Outfitters,,1300 W Sunset Rd,Henderson,NV,89014,36.0671,-115.043,3.0,8,1,54,fNMVV_ZX7CJSDWQGdOM8Nw,Restaurants
202,54fC1Sbd5MYxo07LMauSbQ,Wild West Guns,,5225 Wynn Rd,Las Vegas,NV,89118,36.0951,-115.195,4.0,43,1,54,fNMVV_ZX7CJSDWQGdOM8Nw,Restaurants
203,54iJUi8fYVGWWB2wP9ZW9w,Lenzen Contracting,Centennial,"7260 W Azure Dr, Ste 140",Las Vegas,NV,89130,36.2738,-115.253,5.0,5,1,54,fNMVV_ZX7CJSDWQGdOM8Nw,Restaurants
204,54LYVM1gCGQ2UVFK9QhgTw,The Flame Broiler,,"651 N Rainbow Blvd, Ste 120",Las Vegas,NV,89107,36.1793,-115.243,4.5,78,1,54,fNMVV_ZX7CJSDWQGdOM8Nw,Restaurants
205,54WM5coZonA0izd2y04p_A,Famous Dave's Barbeque,Spring Valley,9695 W Flamingo Rd,Las Vegas,NV,89147,36.1142,-115.304,3.5,201,1,54,fNMVV_ZX7CJSDWQGdOM8Nw,Restaurants
206,54y4I_zFjiZ9bFSmMlzl5g,Punjab Market & Smoke Shop,,"4001 S Decatur Blvd, Ste 27",Las Vegas,NV,89103,36.1174,-115.21,2.5,3,1,54,fNMVV_ZX7CJSDWQGdOM8Nw,Restaurants
207,55CXQoIftXybtBZEg0HQfQ,Enchanted Florist,,1541 W Oakey Blvd,Las Vegas,NV,89102,36.1307,-115.178,4.5,53,1,55,fNMVV_ZX7CJSDWQGdOM8Nw,American (Traditional)
208,55E0-qUHa7Kzqz8rOhbdBQ,Costco Gasoline,,791 Marks St,Henderson,NV,89014,36.0684,-115.039,4.5,36,1,55,fNMVV_ZX7CJSDWQGdOM8Nw,American (Traditional)
209,55lgqZ_IVMHCuAfqSHx_CQ,Airwork,,2826 Perimeter Rd,North Las Vegas,NV,89032,36.2108,-115.204,4.5,45,1,55,fNMVV_ZX7CJSDWQGdOM8Nw,American (Traditional)
210,55s_8VLK7IAjKSg2PZ21VA,eProNet,Spring Valley,6149 S Rainbow Blvd,Las Vegas,NV,89118,36.0769,-115.245,2.5,10,1,55,fNMVV_ZX7CJSDWQGdOM8Nw,American (Traditional)
211,55VOvGFNYR0c72iEENfdag,Magnificent Hands Center for Healing,Southeast,"2055 E Windmill Ln, Ste 155",Las Vegas,NV,89123,36.0421,-115.123,5.0,4,1,55,fNMVV_ZX7CJSDWQGdOM8Nw,American (Traditional)
212,55ydqSTnh7DjyuLCJv-FiQ,Newt's Tailoring & Alterations,,55 S Gibson Rd,Henderson,NV,89012,36.0312,-115.029,4.5,33,1,55,fNMVV_ZX7CJSDWQGdOM8Nw,American (Traditional)
213,56D2GUAp3lesnYcoilPd6w,Special Nails,Southwest,8544 Blue Diamond Rd,Las Vegas,NV,89178,36.0216,-115.278,2.0,59,1,56,l09JfMeQ6ynYs5MCJtrcmQ,Italian
214,56d3dE1LoZZMxA-kTQvqew,Studio 21 Tattoo Gallery,,"6020 W Flamingo Rd, Ste B-2",Las Vegas,NV,89103,36.1153,-115.224,5.0,339,1,56,l09JfMeQ6ynYs5MCJtrcmQ,Italian
215,56d8gwt-aRz9jzf-JqDuiw,Elegant Kitchen Cabinets,Southeast,2281 E Sunset Rd,Las Vegas,NV,89119,36.0713,-115.121,1.0,5,1,56,l09JfMeQ6ynYs5MCJtrcmQ,Italian
216,56IqIlz5IAlRRQhezm8C2Q,Siegel Suites,Eastside,455 E Twain Ave,Las Vegas,NV,89169,36.1209,-115.153,2.0,3,1,56,l09JfMeQ6ynYs5MCJtrcmQ,Italian
217,56Ll9rqG2WxXj4X2pmlkHQ,Sweet Tomatoes,,2080 N Rainbow Blvd,Las Vegas,NV,89108,36.1972,-115.24,3.5,231,1,56,l09JfMeQ6ynYs5MCJtrcmQ,Italian
218,56RngQdqrzJjVXIjbyXPcw,Casa Del Sol Mobile Home Community,Eastside,4800 Vegas Valley Dr Ofc,Las Vegas,NV,89121,36.1166,-115.088,2.5,3,1,56,l09JfMeQ6ynYs5MCJtrcmQ,Italian
219,56XVx39ABp5bcV0tT7iEDQ,Studio DCF,Spring Valley,9100 W Flamingo Rd,Las Vegas,NV,89147,36.1149,-115.29,5.0,3,1,56,l09JfMeQ6ynYs5MCJtrcmQ,Italian
220,56_j_lcGj5X9SpM2KzLm4A,Fabulous Eyebrow Threading,Westside,"2960 S Durango Dr, Ste 112",Las Vegas,NV,89117,36.1355,-115.278,5.0,475,1,56,l09JfMeQ6ynYs5MCJtrcmQ,Italian
221,57CbhnkEuJOX0Yqs3WVW8g,AR Financial,Chinatown,3537 S Valley View Blvd,Las Vegas,NV,89102,36.1254,-115.19,1.0,3,1,57,l09JfMeQ6ynYs5MCJtrcmQ,French
222,57HulgI0Ju8Xj5cpxnmu1g,Fish Cage,,3940 N Mlk Blvd,North Las Vegas,NV,89032,36.2309,-115.161,3.5,13,1,57,l09JfMeQ6ynYs5MCJtrcmQ,French
223,57ovaBtfRezAaDJiptlBIg,Ross Dress for Less,,"3021 N Rainbow Blvd, Cheyenne Commons",Las Vegas,NV,89108,36.2155,-115.242,3.0,12,1,57,l09JfMeQ6ynYs5MCJtrcmQ,French
224,57ovTaK03i0SaUViTwVz9A,Futons 4 Less,Westside,"1900 S Rainbow Blvd, Ste A",Las Vegas,NV,89146,36.1505,-115.243,4.5,14,1,57,l09JfMeQ6ynYs5MCJtrcmQ,French
225,57wIzrAx8b0OPcdDooS42w,Courtesy Lotus,Centennial,6401 Centennial Ctr,Las Vegas,NV,89149,36.2745,-115.27,4.0,5,1,57,l09JfMeQ6ynYs5MCJtrcmQ,French
226,57YfluRb_8wme_3F4brV6g,Summerlin Hills Pool Service,Summerlin,,Las Vegas,NV,89131,36.1828,-115.295,5.0,4,1,57,l09JfMeQ6ynYs5MCJtrcmQ,French
227,58DtpRRybAJ4FZErEcJbtQ,DeVry University Henderson Campus,,"2490 Paseo Verde Pkwy., Suite 150",Henderson,NV,89074,36.0399,-115.074,2.5,5,1,58,l09JfMeQ6ynYs5MCJtrcmQ,Restaurants
228,58EUMPvySPgEYeE0de9scg,Donna Klein,Centennial,8414 W Farm Rd,Las Vegas,NV,89131,36.3011,-115.28,4.5,3,1,58,l09JfMeQ6ynYs5MCJtrcmQ,Restaurants
229,58Fp10YoCkVkBFj4_0E9NQ,Showcase Mall,The Strip,3785 Las Vegas Blvd S,Las Vegas,NV,89109,36.1035,-115.172,3.0,6,1,58,l09JfMeQ6ynYs5MCJtrcmQ,Restaurants
230,58gG8jMwJgddG-XnKUdLbQ,Albertsons,Summerlin,1940 Village Center Cir,Las Vegas,NV,89134,36.1933,-115.306,2.5,22,1,58,l09JfMeQ6ynYs5MCJtrcmQ,Restaurants
231,58hJr017DfwvT72bZ3t97Q,Star Orthodontics and Pediatric Dentistry,Southwest,"10660 Southern Highlands Pkwy, Ste 110",Las Vegas,NV,89141,35.9954,-115.205,4.0,21,1,58,l09JfMeQ6ynYs5MCJtrcmQ,Restaurants
232,58QoAy7ggzj8ukeJ8YmKFw,Sprouts Farmers Market,Southeast,3365 E Tropicana Ave,Las Vegas,NV,89121,36.0989,-115.102,4.0,100,1,58,l09JfMeQ6ynYs5MCJtrcmQ,Restaurants
233,58TsZIweIkb8B4iOkA4jWQ,Mobile  Massage By Alicia McNair - Aloha Breeze Mobile Massage,Westside,"3355 S Highland Dr, Ste 108",Las Vegas,NV,89109,36.1285,-115.179,5.0,29,1,58,l09JfMeQ6ynYs5MCJtrcmQ,Restaurants
234,5E5IiNNZikkiF5ZRC4Lp-w,Spa Tropicana,The Strip,3801 Las Vegas Blvd,Las Vegas,NV,89109,36.0994,-115.171,2.5,5,1,500000,eH4f7_hN8qzamuXBOvVLdg,Breakfast & Brunch
235,610ioNIyxpPiZuxRwH3Ofw,"Matt Anderson, DC",,2590 Nature Park Dr,Las Vegas,NV,89084,36.2885,-115.177,5.0,5,1,610,d7AtQMYDUh40DeJinidFNQ,Restaurants
236,629LOsDzWH1fqiHJLD_Iqg,Siegfried and Roy,The Strip,,Las Vegas,NV,89109,36.1286,-115.171,4.5,4,0,629,z1hRMOmEvw7jx4cq4-8Yfw,Restaurants
237,67AkAVvFazpp5mowlBi3Mw,Canyon,Westside,8450 West Charleston Blvd,Las Vegas,NV,89117,36.16,-115.276,3.5,18,0,67,Gu-xs3NIQTj3Mj2xYoN2aw,French
238,67Ax4KKajNCphKwk__M5nA,Las Vegas Dining Tours,Westside,,Las Vegas,NV,89117,36.1453,-115.278,1.0,3,1,67,Gu-xs3NIQTj3Mj2xYoN2aw,French
239,67BSDXRQJJbpHnKLIMst1g,Carvel,Spring Valley,"5130 S Fort Apache Rd, Ste 215",Las Vegas,NV,89148,36.0952,-115.297,2.5,6,0,67,Gu-xs3NIQTj3Mj2xYoN2aw,French
240,67CoDnvrLlA4jGSpLbkdPQ,Jacobs Grande Group - Signature Real Estate,Anthem,"2200 Paseo Verde Pkwy, Ste 300",Henderson,NV,89052,36.0209,-115.085,5.0,9,1,67,Gu-xs3NIQTj3Mj2xYoN2aw,French
